Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId,ActualDisplayName
"7894","6731","1","He did not try to recreate a certain title though. He only based it on some and tryd to I guess improve it.","2014-01-04 01:42:43","","1458","Dimitri mx"
"46663","18812","0","Kinda funny how its over a year later, months after the expected ending of Bleach, and it is still going strong, with a lot of interesting stuff left to cover.  I guess Kubo changed his mind about ending it quickly.","2016-06-24 15:47:09","","20610","Ryan"
"1321","340","0","Pure speculation, but maybe the ""Beast"" part in Session 15 is a play on Beauty and the Beast.","2013-01-25 19:49:14","","1354","TurkeyFried"
"18471","14295","1","Oh thanks. Man you're amazing.","2014-10-04 03:55:46","","8235","MindlessRanger"
"18475","14295","0","Thank you very much.","2014-10-04 05:42:28","","8235","MindlessRanger"
"18478","14295","0","@Torisoda I don't think I'm much more Oreimo Fan than you. I start anime last week so. Thanks for help and thanks for the information anyway.","2014-10-04 06:51:27","","8235","MindlessRanger"
"18462","14287","0","Thanks I don't know that.","2014-10-03 13:55:46","","8235","MindlessRanger"
"18490","14304","1","Conan has hell a lot episodes, but [this is a list of the episodes/movies/OVA/specials (animated or live action) that didn't appear in the Manga.](http://www.detectiveconanworld.com/wiki/Category:Anime_Exclusive) You can see more in [here](http://www.detectiveconanworld.com/wiki/Canon)","2014-10-04 23:35:09","","2869","Darjeeling"
"36467","26196","0","Yeah... this isn't exactly what I was looking for.","2015-09-26 21:21:55","","17912","DezNutzRLegendary"
"36469","26196","0","I was looking for an actual explanation, or maybe a theory. And you gave a lot of unneeded information.","2015-09-26 22:10:01","","17912","DezNutzRLegendary"
"52136","28450","0","do you know which volumes one has to get after the anime?","2017-01-08 17:03:17","","30216","utdev"
"52136","28450","0","do you know which volumes one has to get after the anime?","2017-01-08 17:03:17","","30216","utdev"
"7310","6275","0","+1 for sharing the site which also lists it resources which makes up for the fact it does not list the distributors","2013-12-12 21:27:01","","1587","Memor-X"
"36259","26038","0","would you then watch Episode 18? or skip it entirely?","2015-09-21 08:36:54","","1587","Memor-X"
"43065","30965","0","the first quote does not add up, there has only been 12 episodes this year and there are well over 101 episodes. please cite where you got that quote from","2016-03-29 13:29:55","","1587","Memor-X"
"38926","27157","0","Thanks for pointing it out. I edited my post. I was talking about the DVD Release dates. If you're looking for the online releases, you can look for them a couple of weeks before the DVD Release.","2015-12-05 22:01:05","","18431","Ashishgup"
"54474","30965","0","Any updates for this?","2017-05-04 03:36:42","","1651","David Starkey"
