Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,UserDisplayName,Comment,Text
"71883","5","4354","174d78cc-6797-4be2-a1e9-bfd0ea0516dd","2015-06-12 09:20:49","191","","added 1 character in body","Is it simply that they have the same production company, or is there any interlinking between the two, as the plots seem to be completely disjoint.

![enter image description here][1]

When I was looking this up, I found Robotics;Notes as well, but that also seems to not be connected. Can anyone explain the connection between these series?


  [1]: http://i.stack.imgur.com/mHBIb.jpg"
"91047","5","4354","c48ae196-1775-4acf-b877-8d704d9030a0","2015-12-04 16:38:17","1530","","added 98 characters in body","These series all *seem* to be connected, but asides from sharing the same production company and having the semi-colon separate their titles I can't see any relation between them. The plots seem to be completely disjoint.

![best girls?][1]

When I was looking up Chaos;Head and Stein's;Gate, I also found Robotics;Notes, but it too seems to not be connected. Can anyone explain the connection between these series for me?


  [1]: http://i.stack.imgur.com/mHBIb.jpg"
"103862","19","4354","e931b8af-c8b4-4002-8b28-e76d83dead2a","2016-03-21 03:23:37","17758","","","{""Voters"":[{""Id"":17758,""DisplayName"":""Michael McQuade""}]}"
"12537","25","4354","16bdb96e-41b4-4cc0-8212-d14c054c0f1e","2013-07-13 12:14:37","","","http://twitter.com/#!/StackAnime/status/356023861738868737",""
"11739","1","4145","c1bced66-de1d-4e3d-bbe9-a64e8c07cdd6","2013-06-17 10:06:53","1530","","","Apart from Togepi and Ho-oH, What out-of-season pokemon have there been?"
"11738","2","4145","c1bced66-de1d-4e3d-bbe9-a64e8c07cdd6","2013-06-17 10:06:53","1530","","","In the first episode of pokemon, Ash sees a Ho-oH flying overhead, yet it wasn't known about (at least by Prof. Oak) until the second generation of pokemon.

![enter image description here][1]

When Ash hatches a Pokemon egg and gets Togepi in ""who gets to keep Togepi"", the pokedex comes up with nothing apart from a name.

![enter image description here][2]

Are there any other pokemon we get to see prior to their generation's season of the anime? 


  [1]: http://i.stack.imgur.com/zCFjpm.jpg
  [2]: http://i.stack.imgur.com/qPnB1m.jpg"
"11740","3","4145","c1bced66-de1d-4e3d-bbe9-a64e8c07cdd6","2013-06-17 10:06:53","1530","","","<pokemon>"
"11751","5","4145","ac521a8f-3320-427a-ab23-f5d045e33e73","2013-06-17 13:11:27","1530","","added 20 characters in body","In the first episode of pokemon, Ash sees a Ho-oH flying overhead, yet it wasn't known about (at least by Prof. Oak) until the second generation of pokemon.

![enter image description here][1]

When Ash hatches a Pokemon egg and gets Togepi in ""who gets to keep Togepi"", the pokedex comes up with nothing apart from a name.

![enter image description here][2]

Are there any other pokemon we get to see prior to their generation's season of the anime? (Up to generation 5)


  [1]: http://i.stack.imgur.com/zCFjpm.jpg
  [2]: http://i.stack.imgur.com/qPnB1m.jpg"
"11753","25","4145","34772578-2ce9-45f2-acf8-2dcacbabc3fc","2013-06-17 15:13:22","","","http://twitter.com/#!/StackAnime/status/346646755502338049",""
"11683","1","4129","c4dba5a0-990f-4824-b7af-185555125880","2013-06-14 20:01:50","122","","","What are all the cross-references in Binbo Gami Ga?"
"11682","2","4129","c4dba5a0-990f-4824-b7af-185555125880","2013-06-14 20:01:50","122","","","In *Binbo Gami Ga* (at least in the anime), there are many cross-references to other series.

![Naruto][1]  
From Naruto

![Death Note][2]  
From Death Note

What are all the references and in which episodes?


  [1]: http://i.stack.imgur.com/O6C5D.jpg
  [2]: http://i.stack.imgur.com/FFw9R.jpg"
"11684","3","4129","c4dba5a0-990f-4824-b7af-185555125880","2013-06-14 20:01:50","122","","","<binbo-gami-ga>"
"29663","6","4129","b4a610c6-adac-489d-ac7a-4382713fe20b","2014-05-01 03:16:35","1908","","respell [binbou-gami-ga]","<binbou-gami-ga>"
"11759","10","4129","0ed5aa65-fb51-4d58-b713-032d07379f45","2013-06-18 03:53:12","-1","","3","{""Voters"":[{""Id"":24,""DisplayName"":""Logan M""},{""Id"":61,""DisplayName"":""Danalog""},{""Id"":111,""DisplayName"":""SingerOfTheFall""},{""Id"":107,""DisplayName"":""atlantiza""},{""Id"":1579,""DisplayName"":""Ajo Koshy""}]}"
"10340","1","3749","cde6345a-73da-4d87-82a2-467748353e1c","2013-05-11 21:40:47","24","","","What's the deal with all the crabs in the Aiura OP?"
"10339","2","3749","cde6345a-73da-4d87-82a2-467748353e1c","2013-05-11 21:40:47","24","","","Aiura's opening has lots of crabs. Over half of the frames have crabs somewhere, and it has lots of crab-themed parodies, including of CNN and Apple. However, I haven't seen any crabs anywhere in the series other than that (up to episode 5). How are crabs significant to the series (if at all), and why were they featured so prominently in the OP?

I was not able to find this on youtube, but Crunchyroll is streaming the series. Here's the [first episode](http://www.crunchyroll.com/aiura/episode-1-the-day-before-622205); the OP lasts until 1:00.

![enter image description here][1]


  [1]: http://i.stack.imgur.com/sIfIk.jpg"
"10341","3","3749","cde6345a-73da-4d87-82a2-467748353e1c","2013-05-11 21:40:47","24","","","<theme-song><aiura>"
"10348","5","3749","b5b592e0-8a95-4ab1-9bed-bc0c8f668e29","2013-05-11 22:22:00","24","","better image","Aiura's opening has lots of crabs. Over half of the frames have crabs somewhere, and it has lots of crab-themed parodies, including of CNN and Apple. However, I haven't seen any crabs anywhere in the series other than that (up to episode 5). How are crabs significant to the series (if at all), and why were they featured so prominently in the OP?

I was not able to find this on youtube, but Crunchyroll is streaming the series. Here's the [first episode](http://www.crunchyroll.com/aiura/episode-1-the-day-before-622205); the OP lasts until 1:00.

![enter image description here][1]


  [1]: http://i.stack.imgur.com/V3Rli.jpg"
"10375","25","3749","504126f2-121d-48ff-9fb7-3853d7fdcf57","2013-05-12 06:11:23","","","http://twitter.com/#!/StackAnime/status/333464401107636224",""
"125219","1","36896","856a68ce-665f-4c18-8605-f3957127e491","2016-10-17 11:10:17","25680","","","Naruto Ost episode 60"
"125218","2","36896","856a68ce-665f-4c18-8605-f3957127e491","2016-10-17 11:10:17","25680","","","what is the music name in Naruto episode 60 at 07:37  and in this scene ( look at the photo )[![enter image description here][1]][1]


  [1]: https://i.stack.imgur.com/Csp5V.png"
"125220","3","36896","856a68ce-665f-4c18-8605-f3957127e491","2016-10-17 11:10:17","25680","","","<naruto>"
"126798","4","36896","a148cf80-c620-4025-a446-28b06dce4c08","2016-11-12 04:27:34","8486","","added 2 characters in body; edited title","What is the song at 07:37 in episode 60 of Naruto?"
"129798","5","36896","e1933e0a-813b-40af-bffa-1f5c07c05705","2016-12-22 04:27:13","1587","","deleted 6 characters in body","What is the name of the song in episode 60 of Naruto in this scene at 07:37 (look at picture below)?

[![Episode 60 07:36 frame][1]][1]


  [1]: https://i.stack.imgur.com/Csp5V.png"
"126797","5","36896","a148cf80-c620-4025-a446-28b06dce4c08","2016-11-12 04:27:34","8486","","added 2 characters in body; edited title","What is the name of the song in episode 60 of Naruto in this scene at 07:37 (look at picture below)?

[![enter image description here][1]][1]


  [1]: https://i.stack.imgur.com/Csp5V.png"
"125356","5","36896","88626ae6-fa52-4f00-957c-0c1fb162b0be","2016-10-19 00:52:39","20270","","Capitalized the first word and some grammar fixing.","What is the name of the song in Naruto episode 60 at 07:37, in this scene (look at picture below).

[![enter image description here][1]][1]


  [1]: https://i.stack.imgur.com/Csp5V.png"
"125247","6","36896","c9876b1e-f5f7-4ba0-8eb8-6141287c0af2","2016-10-17 20:21:21","28165","","Added music tag","<naruto><music>"
"125304","12","36896","5fb533a5-667d-49e4-be66-236f8ee3fb01","2016-10-18 12:44:35","25680","","via Vote","{""Voters"":[{""Id"":25680,""DisplayName"":""Hoshmand Nuradin""}]}"
"125305","13","36896","938c8bd1-4423-49ca-a517-eb158ce8bd9b","2016-10-18 12:51:16","25680","","","{""Voters"":[{""Id"":25680,""DisplayName"":""Hoshmand Nuradin""}]}"
"125248","24","36896","c9876b1e-f5f7-4ba0-8eb8-6141287c0af2","2016-10-17 20:21:21","","","Proposed by 28165 approved by 3561, 19307 edit id of 4206",""
"125256","25","36896","c04874c8-7ade-4447-8b3a-adb0a463396f","2016-10-18 01:23:02","","","http://twitter.com/StackAnime/status/788188606863204352",""
"131816","50","36896","ced3609c-10d3-4b3f-9e8d-30b1b53644b1","2017-01-21 05:14:52","-1","","",""
"133626","50","36896","a6477138-e9d2-4b5a-b11c-a71955201007","2017-02-20 06:02:36","-1","","",""
"135443","50","36896","3bdf4372-9064-4f95-ae27-6d40f8dce3f7","2017-03-22 06:43:34","-1","","",""
"138009","50","36896","5cc1c729-5b8f-4e12-8310-a2b85027082f","2017-04-21 06:50:11","-1","","",""
"139884","50","36896","a0328204-923c-409e-a696-adb96649d5ae","2017-05-21 06:52:55","-1","","",""
"119260","1","34542","02499806-805b-472a-b68c-5eddc953abf3","2016-08-02 23:16:15","3028","","","how long Dragon Ball Super will be?"
"119259","2","34542","02499806-805b-472a-b68c-5eddc953abf3","2016-08-02 23:16:15","3028","","","is there any official source stating how many episodes Dragon Ball Super will have? With all the open stories it has (Bills, Champa, the multi universe tournament, Zeno-sama, Zamasu, Black Goku, etc) I can't image it fitting in the once rumored 100 episodes"
"119261","3","34542","02499806-805b-472a-b68c-5eddc953abf3","2016-08-02 23:16:15","3028","","","<dragon-ball-super>"
"126416","4","34542","236316bf-4b95-475d-b664-5715ff9b5f69","2016-11-06 07:30:37","8486","","added 7 characters in body; edited title","How many episodes will Dragon Ball Super have?"
"126415","5","34542","236316bf-4b95-475d-b664-5715ff9b5f69","2016-11-06 07:30:37","8486","","added 7 characters in body; edited title","Is there any official source stating how many episodes Dragon Ball Super will have? With all the open stories it has (Bills, Champa, the multi universe tournament, Zeno-sama, Zamasu, Black Goku, etc) I can't image them all fitting in the once rumored 100 episodes."
"130284","10","34542","45ad0d2f-267e-405d-9a67-892635183925","2016-12-29 06:46:27","-1","","102","{""Voters"":[{""Id"":61,""DisplayName"":""Danalog""},{""Id"":13795,""DisplayName"":""pap""},{""Id"":1458,""DisplayName"":""Dimitri mx""},{""Id"":13532,""DisplayName"":""Jan""},{""Id"":17814,""DisplayName"":""Happy Face""}]}"
"118220","1","34229","29cb1cd3-8adc-4e14-bd85-420a547741ce","2016-07-12 16:26:33","17866","","","What music plays in Hunter x Hunter SLOW MO?"
"118219","2","34229","29cb1cd3-8adc-4e14-bd85-420a547741ce","2016-07-12 16:26:33","17866","","","2011 release of Hunter x Hunter (Chimera Ants arc):

In the episode where Gon and his friends enter the castle of ants through the hole made by Knov , everything goes like a slow mo and an epic music hits. I apologise for not mentioning the episode number. This music is repeated several times during the arc after the inception.

I have listened to various OST's from Hunter x Hunter but I don't think any of them are the one which I am looking for...

Can someone Identify the music that was playing??"
"118221","3","34229","29cb1cd3-8adc-4e14-bd85-420a547741ce","2016-07-12 16:26:33","17866","","","<music><hunter-x-hunter>"
"957","1","340","b06b6be8-3910-45f8-b129-a85ccc4f5db0","2012-12-13 16:27:34","49","","","What is the meaning of the phrase at the end of the last Cowboy Bebop episode?"
"956","2","340","b06b6be8-3910-45f8-b129-a85ccc4f5db0","2012-12-13 16:27:34","49","","","At the end of each Cowboy Bebop, there is a phrase (or a title card, as the [Cowboy Bebop Wiki](http://cowboybebop.wikia.com/wiki/Memorable_Quotes_from_Cowboy_Bebop#Ending_Title_Cards_in_Order_of_Episodes) calls them). In most of the sessions, the phrase reads **""See You space cowboy...""**.  
However, there are some variations:  

- Session 3: **""Easy Come, Easy Go...""** - It is (most likely) a reference to how easy it is to win and lose money in a casino, since this episode takes place in one.  
- Session 11: **""The End""** - I actually don't know if this is a reference, or simply a classic *'The End'*.
- Session 12: **""To Be Continued ""** - It simply states the fact that this episode is a *Part 1*, and the story is to be continued in the next session.  
- Session 13: **""Do You Have a comrade? ""** - It is a reference to:  
>! the relationship that Gren had with Vicious, and the fact that Spike helps him in the end.  

- Session 15: **""Sleeping Beast""** - It is a reference to *Sleeping Beauty*, since:
>! Faye was 'asleep' too (preserved in a cryogenic state). But I am not sure about the *Beast* part.  

- Session 17: **""Life is but a dream...""** - Is a reference to the events that take place during the episode, namely
>! their hallucinations.  

- Session 22: **""See You Space Samurai... ""** - It is a reference to
>! Andy's transformation (from cowboy to samurai) in the end of the episode.  

- Session 23: **_None_** - Don't know if this even needs to *have* a reason.
- Session 24: **""See You Cowgirl, Someday, Somewhere!""** - It is a reference to
>! Ed (and Ein) parting from the rest of the crew.  

- Session 25: **""To Be Continued ""** - Again, simply a reference to the fact that this episode is a *Part 1*, and the story is to be continued in the next session.  
- Session 26: **""You're gonna carry that weight.""** - **???**  

So, what is the meaning of such a phrase, at the end of the last session? Does the author have some message that he wants to pass with this phrase? Or is it simply a reference to the [eponymous Beatles' song](http://en.wikipedia.org/wiki/Carry_That_Weight)? "
